date,open,high,low,close,volume
1445909820000,1896.25,1896.88,1896.25,1896.46,113.722
1445909880000,1896.45,1897.83,1896.44,1897.83,176.42
1445909940000,1897.83,1901.23,1897.58,1900.69,508.067
1445910000000,1900.69,1901.08,1899.15,1899.5,374.804
1445910060000,1899.61,1899.71,1898.06,1898.28,306.881
1445910120000,1898.29,1898.49,1894.8,1895.03,382.781
1445910180000,1895.03,1896.06,1893.0,1894.14,758.379
1445910240000,1894.32,1896.77,1894.13,1896.69,252.839
1445910300000,1896.69,1897.2,1895.99,1895.99,340.396
1445910360000,1895.98,1897.11,1895.37,1896.99,134.625
1445910420000,1896.99,1897.59,1896.15,1896.8,106.246
1445910480000,1896.8,1896.8,1896.0,1896.29,112.911
1445910540000,1896.29,1897.0,1896.0,1896.99,106.395
1445910600000,1896.87,1898.12,1896.85,1897.7,200.699
1445910660000,1897.7,1898.59,1897.36,1898.15,326.692
1445910720000,1898.15,1898.43,1897.5,1898.43,348.868
1445910780000,1898.43,1898.62,1896.88,1896.88,193.246
1445910840000,1897.01,1898.0,1896.61,1898.0,104.41
1445910900000,1898.0,1898.0,1896.76,1897.05,78.702
1445910960000,1897.05,1897.56,1896.01,1896.89,91.882
1445911020000,1896.89,1897.02,1896.63,1896.87,171.189
1445911080000,1896.87,1896.93,1896.25,1896.42,51.373
1445911140000,1896.42,1896.5,1895.0,1895.34,331.559
1445911200000,1895.2,1895.35,1893.88,1895.25,362.477
1445911260000,1895.25,1895.5,1894.88,1894.9,240.908
1445911320000,1895.01,1895.18,1894.41,1894.96,143.035
1445911440000,1894.94,1895.19,1894.84,1894.9,265.804
1445911500000,1894.9,1895.79,1894.86,1895.59,381.191
1445911560000,1895.67,1895.81,1894.84,1894.84,176.141
1445911620000,1894.84,1895.06,1894.8,1895.06,43.688
1445911680000,1894.92,1895.5,1894.76,1895.33,201.863
1445911740000,1895.33,1895.4,1892.9,1893.29,554.485
1445911800000,1893.52,1893.91,1891.6,1892.72,656.771
1445911860000,1893.11,1893.24,1891.94,1893.2,329.459
1445911920000,1893.19,1896.0,1893.04,1895.89,533.462
1445911980000,1895.89,1896.2,1894.96,1895.1,159.328
1445912040000,1895.11,1895.24,1894.24,1894.85,162.219
1445912100000,1894.85,1895.22,1894.33,1895.13,123.925
1445912160000,1895.13,1895.8,1894.95,1895.51,78.139
1445912220000,1895.51,1895.99,1895.3,1895.77,117.563
1445912280000,1895.76,1896.44,1895.51,1896.38,245.226
1445912340000,1896.38,1897.51,1896.23,1897.12,365.122
1445912400000,1897.21,1897.56,1896.0,1897.5,251.626
1445912460000,1897.5,1897.69,1897.19,1897.5,255.441
1445912520000,1897.5,1898.28,1897.3,1898.1,362.808
1445912580000,1898.1,1899.0,1897.98,1898.44,304.311
1445912640000,1898.44,1898.44,1897.3,1897.55,345.077
1445912700000,1897.59,1898.94,1897.45,1897.51,183.927
1445912760000,1897.51,1898.39,1897.33,1897.86,335.812
1445912820000,1897.98,1898.0,1896.52,1896.53,255.267
1445912880000,1896.53,1897.03,1895.74,1896.02,202.133
1445912940000,1896.1,1897.3,1896.1,1897.03,153.347
1445913060000,1897.13,1897.69,1897.09,1897.41,83.048
1445913120000,1897.54,1898.0,1897.5,1897.92,150.564
1445913180000,1897.92,1899.0,1897.66,1898.89,221.064
1445913240000,1898.89,1900.0,1898.46,1899.26,510.553
1445913300000,1899.26,1902.0,1899.24,1901.81,492.36
1445913360000,1901.87,1904.5,1901.7,1904.5,592.745
1445913480000,1906.34,1909.0,1906.34,1907.0,739.771
1445913540000,1907.4,1908.0,1904.54,1905.0,634.028
1445913600000,1905.0,1905.76,1903.81,1905.6,506.077
1445913660000,1905.68,1908.58,1905.46,1907.0,744.002
1445913720000,1907.0,1910.0,1906.59,1909.96,646.023
1445913840000,1913.62,1913.66,1908.0,1910.0,1098.864
1445913900000,1910.0,1915.0,1910.0,1915.0,818.938
1445913960000,1914.88,1917.0,1911.44,1913.0,1001.974
1445914020000,1913.0,1913.0,1908.47,1909.29,562.567
1445914080000,1909.29,1913.5,1909.0,1910.11,911.087
1445914140000,1910.26,1911.0,1908.6,1911.0,656.646
1445914200000,1911.0,1911.48,1909.6,1910.45,472.638
1445914260000,1910.46,1910.46,1905.89,1905.89,783.437
1445914320000,1906.23,1907.06,1904.03,1906.01,690.294
1445914380000,1906.01,1907.98,1905.55,1906.91,387.163
1445914440000,1906.86,1906.91,1903.1,1903.12,388.572
1445914500000,1903.12,1906.5,1903.1,1905.1,550.439
1445914560000,1905.07,1906.5,1904.0,1904.73,494.139
1445914620000,1904.73,1905.31,1903.7,1904.63,374.132
1445914680000,1904.57,1904.74,1902.74,1903.37,414.541
1445914740000,1903.4,1905.83,1903.32,1905.83,223.089
1445914800000,1905.64,1907.13,1904.77,1904.77,618.057
1445914860000,1904.77,1905.46,1904.52,1905.46,420.526
1445914920000,1905.46,1906.0,1905.38,1905.45,233.418
1445914980000,1905.45,1907.0,1904.52,1906.55,378.861
1445915040000,1906.55,1906.55,1903.09,1903.53,244.664
1445915100000,1903.44,1905.22,1903.38,1904.71,166.072
1445915160000,1904.7,1907.0,1904.68,1904.89,316.957
1445915220000,1904.98,1906.46,1904.86,1906.11,320.283
1445915280000,1906.02,1906.11,1904.5,1904.84,136.733
1445915340000,1904.8,1906.47,1904.63,1906.0,210.352
1445915400000,1906.0,1906.2,1905.48,1906.19,215.249
1445915460000,1906.19,1906.5,1904.63,1904.77,317.362
1445915520000,1904.63,1905.94,1904.19,1905.81,158.614
1445915580000,1905.81,1905.99,1904.61,1905.23,246.55
1445915640000,1905.24,1906.32,1905.0,1905.97,169.55
1445915700000,1906.01,1907.97,1906.0,1907.83,335.301
1445915760000,1907.83,1909.95,1907.82,1908.75,349.26
1445915820000,1908.73,1910.0,1907.07,1907.37,425.895
1445915880000,1907.37,1907.8,1906.0,1906.62,270.498
1445915940000,1906.4,1908.0,1905.98,1907.4,203.194
1445916000000,1907.39,1907.8,1906.0,1906.26,242.784
1445916060000,1906.1,1907.0,1905.98,1906.81,252.17
1445916120000,1906.93,1909.22,1906.81,1909.0,319.278
1445916180000,1908.87,1909.47,1907.24,1907.57,309.83
1445916240000,1907.57,1908.11,1905.45,1906.57,409.174
1445916300000,1906.57,1908.48,1906.48,1908.0,150.911
1445916360000,1908.0,1908.48,1907.84,1908.36,221.578
1445916420000,1908.2,1908.48,1907.99,1908.0,246.042
1445916480000,1908.0,1908.0,1906.0,1907.01,228.691
1445916540000,1906.95,1907.91,1906.87,1907.0,159.091
1445916600000,1907.0,1907.01,1905.2,1905.35,249.05
1445916660000,1905.35,1906.88,1904.64,1906.38,434.4
1445916720000,1906.38,1907.19,1905.41,1906.7,232.0
1445916780000,1906.69,1907.05,1905.5,1905.55,145.437
1445916840000,1905.55,1906.24,1905.5,1905.73,150.142
1445916900000,1905.73,1907.45,1905.69,1907.27,111.432
1445916960000,1907.32,1908.19,1907.17,1907.91,248.337
1445917020000,1907.91,1908.94,1907.86,1908.79,237.336
1445917080000,1908.79,1909.07,1908.0,1908.27,180.844
1445917140000,1908.3,1908.37,1907.21,1907.21,168.665
1445917200000,1907.21,1907.22,1906.1,1906.1,117.359
1445917260000,1906.1,1906.17,1905.0,1905.25,222.943
1445917320000,1905.25,1906.95,1904.71,1906.48,204.851
1445917380000,1906.46,1906.57,1905.67,1906.48,89.158
1445917440000,1906.52,1907.0,1905.4,1905.47,166.566
1445917500000,1905.47,1905.55,1904.5,1904.74,111.915
1445917560000,1904.72,1904.96,1903.15,1903.16,210.63
